dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,185.639,0.00298,0.060189,52.425,441.585,238.128
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,28,48.8123,0.002829,3.09746,0.962464,55.579,52.875
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,29,48.3616,0.002431,3.09806,0.968896,55.1264,52.431
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,30,48.497,0.0028,3.0968,0.952928,55.245,52.5495
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,31,48.6123,0.00235,3.09493,0.950784,55.3693,52.6604
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,32,48.4622,0.002309,3.09833,0.963648,55.2098,52.5265
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,33,48.6068,0.00269,3.09687,0.957856,55.3495,52.6642
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,34,48.7442,0.00251,3.09831,0.966176,55.5079,52.8112
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,35,48.5936,0.002511,3.09534,0.954976,55.3338,52.6464
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,36,48.5251,0.002641,3.09878,0.940992,55.2695,52.5675
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,37,48.6295,0.002689,3.10323,0.952288,55.3849,52.6877
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,38,48.6718,0.00275,3.09848,0.956864,55.4307,52.7299
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,39,48.7679,0.00295,3.09676,0.95856,55.5076,52.8261
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,40,48.8122,0.00248,3.09295,0.965248,55.5638,52.8729
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,41,48.7913,0.00261,3.10017,0.95744,55.5585,52.8515
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,42,48.8186,0.00265,3.09847,0.959424,55.5811,52.8792
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,43,48.4637,0.00278,3.09588,0.958848,55.2161,52.5212
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,44,48.6055,0.002751,3.09719,0.950624,55.3504,52.6561
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,45,48.5657,0.00314,3.09791,0.965856,55.3286,52.6326
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,46,48.9313,0.00279,3.09588,0.968768,55.6952,52.9988
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,47,48.4305,0.002441,3.09612,0.963104,55.1842,52.4922
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,48,48.4741,0.00238,3.09352,0.958624,55.2185,52.5286
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,49,48.4431,0.002379,3.09379,0.969056,55.2035,52.5084
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,50,48.498,0.00258,3.09452,0.951136,55.2252,52.5462
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,51,48.5085,0.00256,3.09699,0.950464,55.2477,52.5585
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,52,48.631,0.00279,3.09559,0.958304,55.3812,52.6877
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,53,48.5147,0.00234,3.09777,0.9624,55.2784,52.5772
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,54,48.7867,0.00247,3.10001,0.968704,55.5594,52.8579
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,55,48.5929,0.00236,3.09821,0.975328,55.3654,52.6688
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,56,48.7641,0.002668,3.09853,0.963168,55.5317,52.8285
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,57,48.4002,0.00246,3.09694,0.938944,55.1294,52.4386
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,58,48.5538,0.002781,3.09611,0.963648,55.3194,52.6163
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,59,48.8525,0.00238,3.09183,0.951488,55.5798,52.8982
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,60,48.6272,0.00244,3.09667,0.95056,55.3791,52.6769
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,61,48.9025,0.003049,3.09811,0.959328,55.6522,52.9629
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,62,48.509,0.00239,3.09643,0.959456,55.2489,52.5673
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,63,48.7029,0.00269,3.09708,0.956832,55.4557,52.7595
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,64,48.8917,0.00258,3.09873,0.949248,55.6315,52.9423
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,65,48.7824,0.00263,3.09754,0.964576,55.5349,52.8471
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,66,48.7233,0.00294,3.09805,0.948384,55.4781,52.7727
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,67,48.4692,0.00285,3.09813,0.95136,55.2091,52.5215
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,68,48.6904,0.00294,3.09788,0.956832,55.4574,52.7481
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,69,48.7352,0.002721,3.09244,0.9568,55.483,52.7871
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,70,48.5906,0.002491,3.09708,0.962144,55.3479,52.6523
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,71,48.7906,0.0024,3.09907,0.952416,55.5198,52.8444
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,72,48.6682,0.002569,3.09613,0.964992,55.4286,52.7318
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,73,48.7432,0.00229,3.096,0.956672,55.4885,52.7981
3,float,nonuniform_z,CPU,"Ns | Ns | Ns | Ns | Ns | Ns",512,74,48.694,0.00299,3.09735,0.952384,55.434,52.7468
